instance,lefthand,righthand,trunk
3604,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3605,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3606,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3607,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3608,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3609,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3610,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3611,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3612,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3613,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3614,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3615,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3616,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3617,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3618,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3619,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3620,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3621,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3622,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3623,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3624,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3625,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3626,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3627,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3628,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3629,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3630,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3631,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3632,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3633,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3634,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3635,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3636,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3637,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3638,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3639,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3640,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3641,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3642,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3643,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3644,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3645,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3646,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3647,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3648,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3649,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3650,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3651,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3652,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3653,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3654,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3655,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3656,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3657,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3658,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3659,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3660,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3661,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3662,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3663,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3664,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3665,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3666,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3667,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3668,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3669,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3670,CarryingWhileLocomoting,Reaching,HumanWalkingProcess
3671,CarryingWhileLocomoting,Reaching,HumanWalkingProcess
3672,CarryingWhileLocomoting,Reaching,HumanWalkingProcess
3673,CarryingWhileLocomoting,Reaching,HumanWalkingProcess
3674,CarryingWhileLocomoting,Reaching,HumanWalkingProcess
3675,CarryingWhileLocomoting,Reaching,HumanWalkingProcess
3676,CarryingWhileLocomoting,Reaching,HumanWalkingProcess
3677,CarryingWhileLocomoting,Reaching,HumanWalkingProcess
3678,CarryingWhileLocomoting,Reaching,HumanWalkingProcess
3679,CarryingWhileLocomoting,Reaching,HumanWalkingProcess
3680,CarryingWhileLocomoting,Reaching,HumanWalkingProcess
3681,CarryingWhileLocomoting,Reaching,StandingStill
3682,CarryingWhileLocomoting,Reaching,StandingStill
3683,CarryingWhileLocomoting,Reaching,StandingStill
3684,CarryingWhileLocomoting,Reaching,StandingStill
3685,CarryingWhileLocomoting,Reaching,StandingStill
3686,CarryingWhileLocomoting,Reaching,StandingStill
3687,CarryingWhileLocomoting,Reaching,StandingStill
3688,CarryingWhileLocomoting,Reaching,StandingStill
3689,CarryingWhileLocomoting,Reaching,StandingStill
3690,CarryingWhileLocomoting,Reaching,StandingStill
3691,Reaching,Reaching,StandingStill
3692,Reaching,Reaching,StandingStill
3693,Reaching,Reaching,StandingStill
3694,Reaching,Reaching,StandingStill
3695,Reaching,OpeningADrawer,StandingStill
3696,Reaching,OpeningADrawer,StandingStill
3697,Reaching,OpeningADrawer,StandingStill
3698,Reaching,OpeningADrawer,StandingStill
3699,Reaching,OpeningADrawer,StandingStill
3700,Reaching,OpeningADrawer,StandingStill
3701,Reaching,OpeningADrawer,StandingStill
3702,Reaching,OpeningADrawer,StandingStill
3703,Reaching,OpeningADrawer,StandingStill
3704,Reaching,OpeningADrawer,StandingStill
3705,Reaching,OpeningADrawer,StandingStill
3706,Reaching,OpeningADrawer,StandingStill
3707,Reaching,OpeningADrawer,StandingStill
3708,Reaching,OpeningADrawer,StandingStill
3709,Reaching,OpeningADrawer,StandingStill
3710,Reaching,OpeningADrawer,StandingStill
3711,Reaching,OpeningADrawer,StandingStill
3712,Reaching,OpeningADrawer,StandingStill
3713,Reaching,OpeningADrawer,StandingStill
3714,Reaching,OpeningADrawer,StandingStill
3715,Reaching,OpeningADrawer,StandingStill
3716,Reaching,OpeningADrawer,StandingStill
3717,TakingSomething,OpeningADrawer,StandingStill
3718,TakingSomething,OpeningADrawer,StandingStill
3719,TakingSomething,OpeningADrawer,StandingStill
3720,TakingSomething,OpeningADrawer,StandingStill
3721,TakingSomething,OpeningADrawer,StandingStill
3722,TakingSomething,OpeningADrawer,StandingStill
3723,TakingSomething,OpeningADrawer,StandingStill
3724,TakingSomething,OpeningADrawer,StandingStill
3725,TakingSomething,OpeningADrawer,StandingStill
3726,TakingSomething,OpeningADrawer,StandingStill
3727,TakingSomething,OpeningADrawer,StandingStill
3728,TakingSomething,OpeningADrawer,StandingStill
3729,LoweringAnObject,OpeningADrawer,StandingStill
3730,LoweringAnObject,OpeningADrawer,StandingStill
3731,LoweringAnObject,OpeningADrawer,StandingStill
3732,LoweringAnObject,OpeningADrawer,StandingStill
3733,LoweringAnObject,OpeningADrawer,StandingStill
3734,LoweringAnObject,OpeningADrawer,StandingStill
3735,LoweringAnObject,OpeningADrawer,StandingStill
3736,LoweringAnObject,OpeningADrawer,StandingStill
3737,LoweringAnObject,OpeningADrawer,StandingStill
3738,LoweringAnObject,OpeningADrawer,StandingStill
3739,LoweringAnObject,OpeningADrawer,StandingStill
3740,LoweringAnObject,OpeningADrawer,StandingStill
3741,LoweringAnObject,OpeningADrawer,StandingStill
3742,LoweringAnObject,OpeningADrawer,StandingStill
3743,LoweringAnObject,OpeningADrawer,StandingStill
3744,LoweringAnObject,OpeningADrawer,StandingStill
3745,LoweringAnObject,OpeningADrawer,StandingStill
3746,LoweringAnObject,OpeningADrawer,StandingStill
3747,ReleasingGraspOfSomething,OpeningADrawer,StandingStill
3748,ReleasingGraspOfSomething,OpeningADrawer,StandingStill
3749,ReleasingGraspOfSomething,ClosingADrawer,StandingStill
3750,ReleasingGraspOfSomething,ClosingADrawer,StandingStill
3751,ReleasingGraspOfSomething,ClosingADrawer,StandingStill
3752,ReleasingGraspOfSomething,ClosingADrawer,StandingStill
3753,ReleasingGraspOfSomething,ClosingADrawer,StandingStill
3754,ReleasingGraspOfSomething,ClosingADrawer,StandingStill
3755,ReleasingGraspOfSomething,ClosingADrawer,StandingStill
3756,ReleasingGraspOfSomething,ClosingADrawer,StandingStill
3757,ReleasingGraspOfSomething,ClosingADrawer,StandingStill
3758,ReleasingGraspOfSomething,ClosingADrawer,StandingStill
3759,ReleasingGraspOfSomething,ClosingADrawer,StandingStill
3760,ReleasingGraspOfSomething,ClosingADrawer,StandingStill
3761,ReleasingGraspOfSomething,ClosingADrawer,StandingStill
3762,ReleasingGraspOfSomething,ClosingADrawer,StandingStill
3763,ReleasingGraspOfSomething,ClosingADrawer,StandingStill
3764,ReleasingGraspOfSomething,ClosingADrawer,StandingStill
3765,ReleasingGraspOfSomething,ClosingADrawer,StandingStill
3766,CarryingWhileLocomoting,ClosingADrawer,StandingStill
3767,CarryingWhileLocomoting,ClosingADrawer,StandingStill
3768,CarryingWhileLocomoting,ClosingADrawer,StandingStill
3769,CarryingWhileLocomoting,ClosingADrawer,StandingStill
3770,CarryingWhileLocomoting,ClosingADrawer,StandingStill
3771,CarryingWhileLocomoting,ClosingADrawer,StandingStill
3772,CarryingWhileLocomoting,ClosingADrawer,StandingStill
3773,CarryingWhileLocomoting,ClosingADrawer,StandingStill
3774,CarryingWhileLocomoting,ClosingADrawer,StandingStill
3775,CarryingWhileLocomoting,ClosingADrawer,StandingStill
3776,CarryingWhileLocomoting,ClosingADrawer,StandingStill
3777,CarryingWhileLocomoting,ClosingADrawer,StandingStill
3778,CarryingWhileLocomoting,ClosingADrawer,StandingStill
3779,CarryingWhileLocomoting,ReleasingGraspOfSomething,StandingStill
3780,CarryingWhileLocomoting,ReleasingGraspOfSomething,StandingStill
3781,CarryingWhileLocomoting,ReleasingGraspOfSomething,StandingStill
3782,CarryingWhileLocomoting,ReleasingGraspOfSomething,StandingStill
3783,CarryingWhileLocomoting,ReleasingGraspOfSomething,StandingStill
3784,CarryingWhileLocomoting,ReleasingGraspOfSomething,StandingStill
3785,CarryingWhileLocomoting,ReleasingGraspOfSomething,StandingStill
3786,CarryingWhileLocomoting,ReleasingGraspOfSomething,StandingStill
3787,CarryingWhileLocomoting,ReleasingGraspOfSomething,StandingStill
3788,CarryingWhileLocomoting,ReleasingGraspOfSomething,StandingStill
3789,CarryingWhileLocomoting,ReleasingGraspOfSomething,StandingStill
3790,CarryingWhileLocomoting,ReleasingGraspOfSomething,StandingStill
3791,CarryingWhileLocomoting,ReleasingGraspOfSomething,StandingStill
3792,CarryingWhileLocomoting,ReleasingGraspOfSomething,StandingStill
3793,CarryingWhileLocomoting,ReleasingGraspOfSomething,StandingStill
3794,CarryingWhileLocomoting,ReleasingGraspOfSomething,StandingStill
3795,CarryingWhileLocomoting,ReleasingGraspOfSomething,StandingStill
3796,CarryingWhileLocomoting,ReleasingGraspOfSomething,StandingStill
3797,CarryingWhileLocomoting,ReleasingGraspOfSomething,StandingStill
3798,CarryingWhileLocomoting,ReleasingGraspOfSomething,StandingStill
3799,CarryingWhileLocomoting,ReleasingGraspOfSomething,StandingStill
3800,CarryingWhileLocomoting,ReleasingGraspOfSomething,HumanWalkingProcess
3801,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3802,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3803,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3804,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3805,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3806,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3807,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3808,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3809,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3810,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3811,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3812,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3813,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3814,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3815,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3816,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3817,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3818,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3819,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3820,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3821,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3822,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3823,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3824,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3825,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3826,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3827,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3828,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3829,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3830,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3831,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3832,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3833,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3834,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3835,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3836,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3837,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3838,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3839,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3840,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3841,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3842,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3843,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3844,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3845,CarryingWhileLocomoting,CarryingWhileLocomoting,HumanWalkingProcess
3846,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3847,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3848,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3849,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3850,CarryingWhileLocomoting,Reaching,StandingStill
3851,CarryingWhileLocomoting,Reaching,StandingStill
3852,CarryingWhileLocomoting,Reaching,StandingStill
3853,CarryingWhileLocomoting,Reaching,StandingStill
3854,CarryingWhileLocomoting,Reaching,StandingStill
3855,CarryingWhileLocomoting,Reaching,StandingStill
3856,CarryingWhileLocomoting,Reaching,StandingStill
3857,CarryingWhileLocomoting,Reaching,StandingStill
3858,CarryingWhileLocomoting,Reaching,StandingStill
3859,CarryingWhileLocomoting,Reaching,StandingStill
3860,CarryingWhileLocomoting,Reaching,StandingStill
3861,CarryingWhileLocomoting,Reaching,StandingStill
3862,CarryingWhileLocomoting,Reaching,StandingStill
3863,CarryingWhileLocomoting,Reaching,StandingStill
3864,CarryingWhileLocomoting,Reaching,StandingStill
3865,CarryingWhileLocomoting,Reaching,StandingStill
3866,CarryingWhileLocomoting,Reaching,StandingStill
3867,CarryingWhileLocomoting,Reaching,StandingStill
3868,CarryingWhileLocomoting,Reaching,StandingStill
3869,CarryingWhileLocomoting,Reaching,StandingStill
3870,CarryingWhileLocomoting,Reaching,StandingStill
3871,CarryingWhileLocomoting,Reaching,StandingStill
3872,CarryingWhileLocomoting,Reaching,StandingStill
3873,CarryingWhileLocomoting,Reaching,StandingStill
3874,CarryingWhileLocomoting,TakingSomething,StandingStill
3875,CarryingWhileLocomoting,TakingSomething,StandingStill
3876,CarryingWhileLocomoting,TakingSomething,StandingStill
3877,CarryingWhileLocomoting,TakingSomething,StandingStill
3878,CarryingWhileLocomoting,TakingSomething,StandingStill
3879,CarryingWhileLocomoting,TakingSomething,StandingStill
3880,CarryingWhileLocomoting,TakingSomething,StandingStill
3881,CarryingWhileLocomoting,TakingSomething,StandingStill
3882,CarryingWhileLocomoting,TakingSomething,StandingStill
3883,CarryingWhileLocomoting,TakingSomething,StandingStill
3884,CarryingWhileLocomoting,TakingSomething,StandingStill
3885,CarryingWhileLocomoting,TakingSomething,StandingStill
3886,CarryingWhileLocomoting,TakingSomething,StandingStill
3887,CarryingWhileLocomoting,TakingSomething,StandingStill
3888,CarryingWhileLocomoting,TakingSomething,StandingStill
3889,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3890,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3891,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3892,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3893,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3894,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
3895,CarryingWhileLocomoting,CarryingWhileLocomoting,StandingStill
